created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-03-11 22:00:00+00:00,"#BIG10 Games start RIGHT NOW! 
6p: Northwestern v Minnesota 
8:25p: IU v Nebraska 
#Coronavirus questions? Here’s why the governor says stands are OPEN to fans:
 https://t.co/gfB5CKxUn2
@WISH_TV https://t.co/vrHsMsALoC",BrennaWISHTV,"Indianapolis, IN",Emmy-nominated Reporter / Anchor / Hoosier,1518,511,2204,True,No Value Mentioned
2020-03-11 22:00:03+00:00,RT @MarchStephanie: Diane von Furstenberg Bring Inspirational Women Together + More Events (not corona virus news) #TheSocialOnes ⁦@TheNewP…,SVUEARP,"Indiana, USA",I love TV way to much!! 🏳️‍🌈Proud Lesbian!! Tired of the bullshit going around. Trump sucks balls!! Instagram: @luvmug24 TikTok: @SVUEarp Twitch: @leahraem,1115,1041,283625,False,Diane von Furstenberg Bring Inspirational Women Together + More Events (not corona virus news) #TheSocialOnes ⁦@TheNewPotato⁩ #HumansNotHandles  https://t.co/ggUSyHZLRd
2020-03-11 22:00:04+00:00,"RT @GOPChairwoman: THREAD.

Since Democrats in Congress keep attacking @realDonaldTrump, let's compare records.

JAN 7:

CDC established a…",geneaspec,Indiana,"#MAGA #KAG #Trump2020AndBeyond #DemocratsSuck #VoteRedToSaveAmerica. I Love Trump! #RemoveEveryDem Retired, #GenealogyRocks",3281,4983,69578,False,"THREAD.

Since Democrats in Congress keep attacking @realDonaldTrump, let's compare records.

JAN 7:

CDC established a coronavirus incident management system, two days before China announced the outbreak.

Pelosi began Week 3 of withholding her sham impeachment articles. (1/8)"
2020-03-11 22:00:19+00:00,"RT @charliekirk11: Wow:

Watch this testimony.

Getting a vaccine for the China Virus into testing for phase one development has occurred t…",dasimpson68,"Evansville, Indiana",US Army Veteran - Small Business Owner and father of four awesome kids. Trump 2020!,527,611,11692,False,"Wow:

Watch this testimony.

Getting a vaccine for the China Virus into testing for phase one development has occurred the fastest “that anyone has done literally in the history of vaccinology”

The media says Trump is failing

RT so they can’t ignore this!https://t.co/SSEC1OBCcX"
2020-03-11 22:00:55+00:00,"RT @BallState: We are monitoring issues about COVID-19, and we recognize you have questions about Ball State’s plans. We will provide more…",vinnilynn,"Indianapolis, IN","English professor, early modern drama scholar, liberal, intersectional feminist, foodie. she/her",240,247,284,False,"We are monitoring issues about COVID-19, and we recognize you have questions about Ball State’s plans. We will provide more guidance within 24 hours."
2020-03-11 22:01:04+00:00,"RT @pewjournalism: In Today's News: 
- How local newsrooms are covering coronavirus
- Google begins efforts to combat coronavirus misinform…",Abhitweets___,India,"Student !
Sainik School Alumni !
NCC Cadet !
UnderGrad student - DU !
Post Grad student @NICFS_India !
Pursuing Criminology !!
SDG Campaigner !!
Researcher !!",143,180,8846,False,"In Today's News: 
- How local newsrooms are covering coronavirus
- Google begins efforts to combat coronavirus misinformation
- A look at how black and white Democrats differ in their media diets 
&amp; more: https://t.co/wmh350ZZHX"
2020-03-11 22:01:06+00:00,"RT @ABC: With more than 10,000 cases and counting, Italy has the second-highest reported death toll and number of confirmed infected cases,…",ArunThomas9847,"INDIA,KERALA,KOLLAM.UAE",YOU ARE LOOKING GOOD,750,4962,99088,False,"With more than 10,000 cases and counting, Italy has the second-highest reported death toll and number of confirmed infected cases, behind only China. https://t.co/hMdxEsHboX"
2020-03-11 22:01:09+00:00,"RT @ABC: WATCH: @ABC News Special Report: The Dow Jones Industrial Average plunged more than 1,400 points—nearly 6%—as investor anxiety ove…",ArunThomas9847,"INDIA,KERALA,KOLLAM.UAE",YOU ARE LOOKING GOOD,750,4962,99088,False,"WATCH: @ABC News Special Report: The Dow Jones Industrial Average plunged more than 1,400 points—nearly 6%—as investor anxiety over coronavirus outbreak continues to affect trading. https://t.co/HqJN83ToE6 https://t.co/rlQGHQip3x"
2020-03-11 22:01:19+00:00,"RT @WHO: ""Let me summarize it in 4⃣ key areas.

1⃣ Prepare and be ready.

2⃣ Detect, protect and treat.

3⃣ Reduce transmission.

4⃣ Innova…",Kapilvarala,"Hyderabad, India",Proud Indian ♥ HD fan of #PawanKalyan🙏 #FanForLifetime || #Janasena || Be Kind & Help others || Follow 》@JanaSenaParty 》 https://t.co/pELH7btlcu,23818,418,117435,False,"""Let me summarize it in 4⃣ key areas.

1⃣ Prepare and be ready.

2⃣ Detect, protect and treat.

3⃣ Reduce transmission.

4⃣ Innovate and learn""-@DrTedros #COVID19 #coronavirus"
2020-03-11 22:01:32+00:00,#CancelEverything There are two ways to stop the spread of COVID-19: impose a martial law enforced lockdown in the infected areas OR extremely aggressive testing to identify and contain the outbreak. The US can’t do the latter so it must do the former.,SphallSteve1245,"Indiana, USA",#NotmyPresident #ResistFascism #Biden2020,2539,2931,90039,False,No Value Mentioned
2020-03-11 22:01:36+00:00,RT @cnni: Some businesses in an American coronavirus containment zone are planning to shut their locations for at least two weeks. That's a…,ArunThomas9847,"INDIA,KERALA,KOLLAM.UAE",YOU ARE LOOKING GOOD,750,4962,99088,False,"Some businesses in an American coronavirus containment zone are planning to shut their locations for at least two weeks. That's a tough pill to swallow for many small businesses, which notoriously operate on razor-thin margins. But they may have no choice. https://t.co/Fyol9twvwN"
2020-03-11 22:01:38+00:00,"RT @ABC: JUST IN: WH coronavirus task force recommends ""30-day mitigation strategies"" for counties with outbreaks. 

“These recommendations…",theadiwwworld,"Mumbai, India","Entrepreneur, Hip Hop Artist, and Software Engineer. Building the next generation of technology for the world. ⚡",86,110,2390,False,"JUST IN: WH coronavirus task force recommends ""30-day mitigation strategies"" for counties with outbreaks. 

“These recommendations outline a whole-of-community approach to immediately minimize the impacts of coronavirus in these cities and towns,"" Vice Pres. Pence says. https://t.co/dYM7tV3KNr"
2020-03-11 22:01:39+00:00,"@almcatamney The timing of spring break for those colleges which decided to suspend in-person classes, likely influenced those decisions; Marian’s schedule is significantly different, and we already have successfully and safely resumed our semester after spring break. https://t.co/fg037nSQHl",MarianUniv,"Indianapolis, Indiana, United","Official Twitter stream for Marian University, a Catholic university dedicated to excellent teaching and learning in the Franciscan and liberal arts traditions.",6306,1027,4902,False,No Value Mentioned
2020-03-11 22:01:43+00:00,"Everybody talks about how it's ""only"" a 3% death rate, but that figure doesn't include hospitalizations. We simply don't have the capacity to handle a complete outbreak.

We're going a year without some cool events, it's going to be weird, but think of ya fellow humans y'all ✌️ https://t.co/yjJu4tEiMg",808s_and_Tweets,"Indianapolis, IN","We can turn tragedy into triumph
❤ F.C.Y ❤",209,522,5805,False,No Value Mentioned
2020-03-11 22:02:10+00:00,"RT @charliekirk11: Wow:

Watch this testimony.

Getting a vaccine for the China Virus into testing for phase one development has occurred t…",bob_spearman,"Indiana, USA",Grateful No Matter What,67,113,890,False,"Wow:

Watch this testimony.

Getting a vaccine for the China Virus into testing for phase one development has occurred the fastest “that anyone has done literally in the history of vaccinology”

The media says Trump is failing

RT so they can’t ignore this!https://t.co/SSEC1OBCcX"
2020-03-11 22:02:25+00:00,RT @moranmarc13: italy is now the most infected country outside of China but you can guarantee that people won’t be avoiding pizza the same…,stocken_barrell,"Indianapolis, IN",“- what might this life be like if we put our pride to the side and let love lead the way.”,67,192,1413,False,italy is now the most infected country outside of China but you can guarantee that people won’t be avoiding pizza the same way they did with Chinese food
2020-03-11 22:02:29+00:00,RT @TechCrunch: Postmates reveals plans to cover medical costs for couriers as part of COVID-19 response https://t.co/fFaoA5E5bm by @jshieb…,mayur_shingote,"Pune, India",Staff Software Engineer,1314,353,191769,False,Postmates reveals plans to cover medical costs for couriers as part of COVID-19 response https://t.co/fFaoA5E5bm by @jshieber https://t.co/MB1MO9k0xN
2020-03-11 22:02:42+00:00,"RT @cnni: The US State Department has announced it will hold the upcoming meeting of the Group of Seven Foreign Ministers virtually, rather…",ArunThomas9847,"INDIA,KERALA,KOLLAM.UAE",YOU ARE LOOKING GOOD,750,4962,99088,False,"The US State Department has announced it will hold the upcoming meeting of the Group of Seven Foreign Ministers virtually, rather than in person in Pittsburgh, amid the global coronavirus pandemic. https://t.co/s4ocmNmmZU"
2020-03-11 22:02:44+00:00,"RT @cnni: Most people are handling coronavirus-related disruption by staying put, but for those in a travel predicament with dollars to bur…",ArunThomas9847,"INDIA,KERALA,KOLLAM.UAE",YOU ARE LOOKING GOOD,750,4962,99088,False,"Most people are handling coronavirus-related disruption by staying put, but for those in a travel predicament with dollars to burn, there's an increasingly popular alternative: private jets https://t.co/I1ad0S9BnJ"
2020-03-11 22:02:46+00:00,RT @realTuckFrumper: House Democrats jam GOP with coronavirus bill https://t.co/p3o2Oky6HG,_LisaGrace_,"Indiana, USA",#TheResistance  Comments are mine alone and do not reflect my employers views,4986,5491,70890,False,House Democrats jam GOP with coronavirus bill https://t.co/p3o2Oky6HG
