created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-04-15 02:00:00+00:00,"#ICYMI: With over 3.4 million Indians in the #UAE, it is no surprise that many are stuck due to #CoronavirusLockdown in India. The Indian Embassy in Abu Dhabi and the Indian Consulate in Dubai have received requests from over a thousand Indian nationals.
https://t.co/WbrNRVTRgN",firstpost,"Mumbai, India","Incisive opinions, in-depth analysis and views that matter. Read the last word in news on https://t.co/yXH6L1LeiM.",2068326,982,598321,True,No Value Mentioned
2020-04-15 02:00:02+00:00,"RT @nailainayat: No lockdown for mosques, all congregational prayers will continue, announces Mufti Muneeb. Says as PM Imran Khan said impo…",ShivaKap,"Tamilnadu, India",RT=¥. Centre. People are important. Politicians are replaceable. Speak my mind. Humour. Tear the political nonsense.,1649,398,228031,False,"No lockdown for mosques, all congregational prayers will continue, announces Mufti Muneeb. Says as PM Imran Khan said important businesses will open, so mosques and madrassas are important and will remain open. https://t.co/vXbe3IIn9h"
2020-04-15 02:00:04+00:00,Yup. My congressman. Sad carpetbagger. https://t.co/NXvPX6y97E,srinne61,"Indiana, USA","Retired executive, disability advocate, progressive, feminist, #resistance, #resist, #fbr, no dm, will block MAGAs",7322,8042,16511,False,No Value Mentioned
2020-04-15 02:00:05+00:00,"#Coronavirus Update
#Lockdown2 #IndiaFightsCorona https://t.co/b7s3X9WbtX",DhanrajHirawat,"Howrah , India","Followed by
@PiyushGoyalOffc @dharmvirjangra9 @56perumal @Real_Anuj @GAURAVMAHAJANIN",1262,840,53410,False,No Value Mentioned
2020-04-15 02:00:06+00:00,RT @prakashraaj: #lockdown extends... #prakashrajfoundation has reached out to more than thousand families..now we have 30 stranded fellow…,RANjithMuMMy,"Hyderabad, India",No Value Mentioned,9,107,757,False,#lockdown extends... #prakashrajfoundation has reached out to more than thousand families..now we have 30 stranded fellow citizens in my farm .. will continue to look after them 🙏🙏 please co operate with the government.. stay home stay safe .. a moment for you from my farm https://t.co/2l6avQFdXF
2020-04-15 02:00:08+00:00,"RT @PplOfIndia: Are these Muzlims a special species? They don't give a damn about govt orders, lockdowns, don't respect the Constitution, S…",kk560094,"Bengaluru South, India","engineer, home interiors, modular furniture",21,222,3121,False,"Are these Muzlims a special species? They don't give a damn about govt orders, lockdowns, don't respect the Constitution, SC, etc.  What are they up to? @ArvindKejriwal @khanumarfa @tehseenp @SalmanNizami_ https://t.co/EJDjclkDoa"
2020-04-15 02:00:11+00:00,"RT @sri50: #US has the highest number of #Coronavirus cases

Total Cases 583,220

No.of Deaths 23,654",janar427,"Tamil Nadu, India",# NoThing - 😇,65,108,8201,False,"#US has the highest number of #Coronavirus cases

Total Cases 583,220

No.of Deaths 23,654"
2020-04-15 02:00:14+00:00,"The duration of lockdown has been extended so we all have more time to spend with our family..we can utilise this time by indulging some good activities that will make us strong physically as well as mentally..
#StayHomeStayHealthy https://t.co/Zeg85YPYYd",manumainwa,"Ludhiana, India","nature lover,🌹🌺💐
'o' positive,😇
optimistic person,
foodie 😘😋
shopaholic, stubborn 😐😈🙍",1056,255,83061,False,No Value Mentioned
2020-04-15 02:00:15+00:00,RT @Indiaoldage: Why 1918 matters in India’s corona war https://t.co/lweoW4M9sp,KewalKapoor,भारत ( India ) ,| Journalism | Branding | Creative Advisory | Indian Auto Rickshaw Addict | Poet | Writer |,1141,4695,18639,False,Why 1918 matters in India’s corona war https://t.co/lweoW4M9sp
2020-04-15 02:00:18+00:00,RT @Complex: Researchers say social distancing may be necessary until 2022:https://t.co/zphtaIzkUD https://t.co/5opSGuyXYx,gavind444,"Indianapolis, IN",6/20❤️🎗,58,90,828,False,Researchers say social distancing may be necessary until 2022:https://t.co/zphtaIzkUD https://t.co/5opSGuyXYx
2020-04-15 02:00:18+00:00,"@hvgoenka Air lifting has stopped after lockdown. They were in alien country. NAMO could not have anticipated such palayan by people who have been living here ( where they work) since ages. 1 Covid carrier in 1bogie, can b 50 carriers when they reach UP. miscommunication led 2 this problem",GoradiaPranay,Maharashtra India     ,"Entrepreneur, Patriotic, Thinker, Writer.",37,319,751,False,No Value Mentioned
2020-04-15 02:00:20+00:00,Big Business Pledged Gentler Capitalism. It’s Not Happening in a Pandemic. https://t.co/u5SQRm6UB3,indynewsmedia,"Indianapolis, IN","Breaking News, Hard Hitting Political News, Commentary, Analysis & Reliable Reporting.",5135,5143,96086,False,No Value Mentioned
2020-04-15 02:00:21+00:00,"RT @Allavaru: Worrying, if true

Extending full lockdown is bad medical+economic response to crisis

Need right mix of selective lockdown+a…",Hadi62775970,"New Delhi, India","Indian Youth Congress,New Delhi...",1041,1291,18099,False,"Worrying, if true

Extending full lockdown is bad medical+economic response to crisis

Need right mix of selective lockdown+accurate data+ v aggressive  testing+treatment+ isolating vulnerable+tracing/tracking

Need economic aid+stimulus policy yday

 https://t.co/gZZ2k0AM4k"
2020-04-15 02:00:28+00:00,"RT @MaltiDasi2: #GodMorningWednesday
Use this lock down period to learn Who is the supreme God, who created this whole universe he can and…",SunilKu38308915,"Haryana, India","i am proud of disciple of sant rampal ji maharaj  
kabir is god",514,564,68961,False,"#GodMorningWednesday
Use this lock down period to learn Who is the supreme God, who created this whole universe he can and all your woes. to know why watch Ishwar TV 8:30 at pm. https://t.co/zKQpeXCKDh"
2020-04-15 02:00:29+00:00,"RT @ikamalhaasan: All the balcony people take a long and hard look at the ground. First it was Delhi, now Mumbai. 
The migrant crisis is a…",MyilsamyMNM,"Sulur, India","மாநில செயலாளர் (கட்டமைப்பு) - கோவை மண்டலம்

#NatureLover #Philanthropist 

@maiamofficial @MNMZnCoimbatore",918,143,2031,False,"All the balcony people take a long and hard look at the ground. First it was Delhi, now Mumbai. 
The migrant crisis is a time bomb that must be defused before it becomes a crisis bigger than Corona. Balcony government must keep their eyes on what's happening on the ground too."
2020-04-15 02:00:29+00:00,"RT @jasvinderinsan2: #StaySafeStayHealthy
Share in your tweets with hashtag that what are you doing during the lockdown to maintain your he…",NehaBindal10,"Panchkula, India","💖💖 ये रहमो कर्म भी तेरा ये रहमता भी तेरियाँ,
इस दिल मे भी तु, जान मे तु बसता हैं और होठों मे भी तेरा नाम मेरे सतगुरु💖💖



🙇🙇धन धन सतगुरु तेरा ही आसरा🙇🙇",741,974,39043,False,"#StaySafeStayHealthy
Share in your tweets with hashtag that what are you doing during the lockdown to maintain your health

Do physical exercises to strengthen your immune system

Do Pranayama with meditation and increase your will power . https://t.co/elTEpxQlOn"
2020-04-15 02:00:29+00:00,RT @yogitabhayana: As the lockdown has been extended it makes it more difficult for the underprivileged ones the basic food so far with the…,mksinha22,India,RT is not endorsement... #Finance #Accounts professional,56,330,3598,False,"As the lockdown has been extended it makes it more difficult for the underprivileged ones the basic food so far with the support of loved ones could manage to distribute food to nearly 9,000 people since lockdown and provided ration to around 400 families and over 3000 animals. https://t.co/UwW8oB36Hr"
2020-04-15 02:00:30+00:00,"RT @DM_Subarnapur: Mu bi Shikhibi.... Mu bi Ghadhibi...
~A mission by District Child Protection Unit and District Administration to engage…",nilanchalasahu,"Bargarh, India",Social Worker,15,93,97,False,"Mu bi Shikhibi.... Mu bi Ghadhibi...
~A mission by District Child Protection Unit and District Administration to engage and enhance the creativity of children's between 6 to 18 years during this lockdown period.@CMO_Odisha @WCDOdisha @SMEOdisha https://t.co/4aI2hZjzb7"
2020-04-15 02:00:30+00:00,@ScottFordTVGuy Enough to last til the next pandemic lockdown? 🤷🏼‍♀️,szqdavis,Fishers indiana,"Wife, Mom of twins and 2 dachshunds, Conservstive, Catholic. Ball State University Alum! Wisconsin Badger fan #MAGA (I block DM’s and Lists!!)",977,1302,21248,False,No Value Mentioned
