created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-05-15 15:10:38+00:00,"RT @himantabiswa: Alert ~ 15 persons are tested #COVID19 + in Kamrup Metro. All are related to patient from Guwahati's Fancy Bazaar, who te…",SabirAk78470771,"Sivasagar,Assam, India","I am a student of Delhi Public, ONGC, Nazira, Assam, India.
I always thinks about future not past.",4,82,33,False,"Alert ~ 15 persons are tested #COVID19 + in Kamrup Metro. All are related to patient from Guwahati's Fancy Bazaar, who tested + recently. All under quarantine and please dont panic.

↗️Total cases 79  
↗️Discharged 39
↗️Active cases 37 

Update 7.10 pm/May 13

#AssamCovidCount"
2020-05-15 15:10:38+00:00,"First thing is to give bonus mark's  to final year students and promote 1st &amp; 2nd year students to next class, @NSUICG demands is justified b'coz during this epidemic, students can get help and their future is also safe.
Thankyou for raising imp issue.
#GeneralPromotionBonusMarks",KaunenAnsari09,"Raipur, India",Politician • District Coordinator Surajpur @IYCChhattisgarh • Ex State Coordinator @NSUICG • Former District Coordinator @NSUICGSurajpur • My Ideal @TS_SinghDeo,850,100,37204,False,No Value Mentioned
2020-05-15 15:10:38+00:00,Donald Trump utterly failed to prepare for coronaviurs pandemic: Joe Biden https://t.co/5vLLPbUfoq,shardauniquepro,"Mumbai, India",Article writer-Blogger,29,24,4902,False,No Value Mentioned
2020-05-15 15:10:39+00:00,RT @KOLLEO: @SomnathSam4 @HBengal @janata_yuva @me_locket @Amitava_BJP @BJP4Bengal @datta_hira @subratowb @ChaitalyRoy @SapnaYa19548558 @Pa…,FansOfKOLLEO,India,Fans & Followers of Sri Saroop Chattopadhyay (KOLLEO) @KOLLEO,935,164,14458,False,"@SomnathSam4 @HBengal @janata_yuva @me_locket @Amitava_BJP @BJP4Bengal @datta_hira @subratowb @ChaitalyRoy @SapnaYa19548558 @PayelDa56572248 @KhanSaumitra @ujjwalpareek @abpanandatv @MyAnandaBazar @IamSumanDe @suparnomoitra @swapan55 @Sujan_Speak @adhirrcinc @SubrotoChaterje @Abhijit38305132 @JontyMrinmoy @Bhaskar72209600 @Bunibroto @Dibyend48970765 @anandbhansali1 @AlakanandaJole @abhbasak @omkalbhirav As #TMC person already clarified in a #TVdebate that they can't ask anything to #CESC.
#MamataBanerjee Govt will fall down if they say anything to CESC.
Now see the result, a restaurant owner received Rs64320/- bill, when resturant is closed due to #Lockdown 
#MamataDahaFail https://t.co/cWAE7oxKOy"
2020-05-15 15:10:40+00:00,"#@PrakashJavdekar  ji for God sake help the poor on roads to reach home .In 4 th lockdown open the market, Pvt office partially eg shop of different types shud open for2days alternatively Office, shops  of same nature adjacent 2 on another shud open alternatively to avoid cluster",neelu_anil,"shimla , H.P. INDIA",I am the greatest.  Honest complement needed,8,88,2986,False,No Value Mentioned
2020-05-15 15:10:41+00:00,"RT @TusarMajumdar2: The police, which is out there to help people survive the Corona outbreak, are getting violently beaten. Is the entire…",Mrinmoy38341582,India,pharmacy student,5,36,559,False,"The police, which is out there to help people survive the Corona outbreak, are getting violently beaten. Is the entire law and order of West Bengal also in a lockdown? 
#MamataDahaFail https://t.co/TyNOMy5Ngp"
2020-05-15 15:10:42+00:00,RT @Nishaku36206002: #आखिर_कब_होगी_जॉइनिंग #On getting joining letter we resigned our old job and come to join this job but unfortunately c…,ANILyadav747970,"Lucknow, India","ALP.    
100% follow back.",760,797,8959,False,"#आखिर_कब_होगी_जॉइनिंग #On getting joining letter we resigned our old job and come to join this job but unfortunately could not report due to lockdown... now we are unemployed since 2month.. nd now trains r also resumed so plz resume our joining process.
@drmrnc 
 
@PiyushGoyal"
2020-05-15 15:10:43+00:00,RT @AamAadmiParty: Mr @rahiskhan77 and his team is sanitizing the Shelter Homes of Delhi Govt and helping the Government to fight against #…,Gaurav_billonia,"Delhi, India",Professional Cricket Player 🏏🏏🏏🏏,40,32,6170,False,"Mr @rahiskhan77 and his team is sanitizing the Shelter Homes of Delhi Govt and helping the Government to fight against #Corona

With citizens like you, Delhi will definitely defeat #Corona. https://t.co/nbJGDonh1P"
2020-05-15 15:10:45+00:00,"RT @MumbaiMirror: Over 20,000 #COVID patients likely to need hospitalisation as the city peaks in a week or so; All treatments&amp;procedures –…",suddentwilight,india,{Photographer } {HR} {Blogger} { Fashion } { Yoga } { Travel } { Handmade } Above all I am badass! views expressed here are my own,8302,809,77187,False,"Over 20,000 #COVID patients likely to need hospitalisation as the city peaks in a week or so; All treatments&amp;procedures – except maternity care, cancer, dialysis, strokes and trauma care – to be suspended.

#COVID19
#coronavirus
#mumbaifightscovid19

https://t.co/QqS7MCOfKg"
2020-05-15 15:10:47+00:00,RT @sagarcasm: I have gained 5 kgs of weight. The only person happy in this lockdown is my mother.,VermaSaab64,"Dehradun, India",Strangers think I am quite but only my friends know how insane I am! 😜😁,198,1307,27751,False,I have gained 5 kgs of weight. The only person happy in this lockdown is my mother.
