created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-04-11 13:03:10+00:00,RT @ANI: 24 new #COVID19 positive cases reported in Andhra Pradesh since 9PM last night till 5PM today; taking the total number of cases to…,KiranKBhat,"Bengaluru South, India","Assistant Professor..... PhD @ IIM Bangalore, MTech @ IIT Kharagpur, BE @ RV College of Engineering",509,1382,149456,False,"24 new #COVID19 positive cases reported in Andhra Pradesh since 9PM last night till 5PM today; taking the total number of cases to 405, of which 11 are discharged, 6 are deceased, 388 are undergoing treatment: State Nodal Officer"
2020-04-11 13:03:10+00:00,RT @NewDelhiTimes: What is the #TablighiJamaat’s agenda in India and across the globe? Host @TarekFatah puts the spotlight on the Islamic g…,_TheRightThing,India,An Ordinary Concerned Indian,88,219,8437,False,"What is the #TablighiJamaat’s agenda in India and across the globe? Host @TarekFatah puts the spotlight on the Islamic group that spread #coronavirus all over #India   

#IndiaFightsCoronavirus #CoronaJihaad #Covid_19india 

Full Video: https://t.co/abknEJazZ5 https://t.co/22jC9NNGPQ"
2020-04-11 13:03:11+00:00,"@nakshatrala @crazyhinduu @sardesairajdeep @PMOIndia Hope you are satisfied. ☺️
https://t.co/nQ2Dn9StLq",Daivas111,"Mumbai, India",Talk.. Listen.. Live..,300,540,7717,False,No Value Mentioned
2020-04-11 13:03:13+00:00,"Mp case will be that of “Engineered Pandemic” because preparedness and timely actions were back- burnered by destabilisation attempts by Bjp. 
Sadly, when there are numerous mechanisms to fix accountability of Officials, Election is the only such mechanism for Politicians. https://t.co/OpyY3boobJ",DoyenSimran,"Indore, India",No Value Mentioned,21,258,619,False,No Value Mentioned
2020-04-11 13:03:14+00:00,"Even the #SpiderMan of avian world follows

#SocialDistancing 
#Lockdownextention  
For my love of Nature, I will be posting a pic a day from my Archives
#DailyPics Day #174
  #ThePhotoHour 
@Avibase

#birds #wilderness #IncredibleIndia  #travelphotography #BBCWildlifePOTD https://t.co/4hI7RMjVka",siddisimple,India,"Ex- Banker now a Birder | Photographer Published in Outlook Traveller, Saevus, Sanctuary Asia|  Aesthetically Communist| I organize Wildlife Tours across India",1114,898,5606,False,No Value Mentioned
2020-04-11 13:03:15+00:00,"#StayHome – #COVID19 hand wash station and disinfectant tunnel installed in Sector 39, Noida. 

CNN-News18’s @sagargupta281 brings a ground report from Noida. 

#IndiaFightsCOVID19 https://t.co/rVuhyH6x28",CNNnews18,India,"Lightning fast alerts, #BreakingNews from India and the world.",4486309,425,792842,True,No Value Mentioned
2020-04-11 13:03:15+00:00,RT @OHdeptofhealth: Social distancing works. We are all #InThisTogetherOhio. https://t.co/jU4ZAkm3Py https://t.co/uKJtfi4cuP,Political_Singh,India,Proud Nationalist | Business & Politics | News Reader | News Critic | Home Gardener | Modi Fan | Manchester City Fan | Digital Marketing geek |,267,1120,6245,False,Social distancing works. We are all #InThisTogetherOhio. https://t.co/jU4ZAkm3Py https://t.co/uKJtfi4cuP
2020-04-11 13:03:15+00:00,RT @HEHsuMD: So reassuring to see that the fabulous nurses of Yawkey 5 Pedi turned Adult COVID team 11 @The_BMC haven’t lost their sense of…,scubaristar,"Indianhead, Maryland","Biological, Chemical, Nuclear  Warrior",8980,10064,29833,False,So reassuring to see that the fabulous nurses of Yawkey 5 Pedi turned Adult COVID team 11 @The_BMC haven’t lost their sense of humor. This unit hasn’t changed one bit! https://t.co/rgvUkk5sZO
2020-04-11 13:03:16+00:00,"RT @srivatsayb: DEMONETISATION - Poor suffered. Not those with Black money

GST - Small Businesses suffered. Not Adani &amp; Ambani

CAA-NRC -…",hussainoid,the erstwhile india,write write against the dying of the light,549,253,5451,False,"DEMONETISATION - Poor suffered. Not those with Black money

GST - Small Businesses suffered. Not Adani &amp; Ambani

CAA-NRC - Indian Muslims targeted. Not illegal immigrants

LOCKDOWN - Poor &amp; Migrants suffer. Not those with Balconies
 
PR planning : 100/100
Governance : 0/100"
2020-04-11 13:03:17+00:00,"He don't have any past experience of ruling a government but the way he is handling the situation is really appreciable... His confidence in this hard time gives a great white hope... I urge the people of Maharashtra let's stand together and support him... 
#StayHome
@OfficeofUT",bbmasulkar,"Mumbai, India",Software Engineer at Capgemini,9,85,13,False,No Value Mentioned
2020-04-11 13:03:18+00:00,"@vivekagnihotri Sir I want to see the taskant files ....
How can I watch this.... during the lockdown.. 😁😁🙏🙏",satyalikhtahuu,"New Delhi, India","सत्य लिखता हूं देश के मुद्दो पर, बस यही पहचान है हमारी भारतीय है हम🇮🇳🇮🇳",57,897,1627,False,No Value Mentioned
2020-04-11 13:03:21+00:00,"RT @PiyushGoyal: Scaling up the efforts to combat Coronavirus, Railways staff is producing sanitizers and protective masks for the safety &amp;…",Pushpraj9051,"Kolkata, India",Ex-Booth President| Ex- BJP Yuva Morcha GS|BJP Hooghly IT Cell |Ex-Murshidabad PC Vistarak(BJP),413,1057,10517,False,"Scaling up the efforts to combat Coronavirus, Railways staff is producing sanitizers and protective masks for the safety &amp; protection of the people.

In line with PM @NarendraModi ji’s call, Railways stands committed to fight #COVID__19

https://t.co/5EW1qmCzMo https://t.co/SZrE5WYPoj"
2020-04-11 13:03:22+00:00,"RT @MPsantoshtrs: #SocialDistancing personified.
Who says Intelligence &amp; Education are directly proportional.

This street dweller from Per…",RajenderRrddy,"Hyderabad, India",civil Engineer,71,55,4622,False,"#SocialDistancing personified.
Who says Intelligence &amp; Education are directly proportional.

This street dweller from Perambra, stops da cops from approaching him, asks them to put da food on da ground &amp; then takes. This exemplary act tells us da importance of social distancing. https://t.co/2yMBvayOZD"
2020-04-11 13:03:22+00:00,"RT @avarakai: Similar situation will happen in India too. Seeing rise in 'single source', the ultra secular move will hide their numbers &amp;…",sanj9,India,"Single Mom of one baby angel. Interest in politics, Economics, Technology and Astrology. started social services for down ridden families at small level.",5195,38,166153,False,"Similar situation will happen in India too. Seeing rise in 'single source', the ultra secular move will hide their numbers &amp; flatten their curve as cardiac arrest. Locals be vigilant. Our Babu's will get paperwork for a few thousand rupees.

https://t.co/2xD2fmQ3mP"
2020-04-11 13:03:24+00:00,"We might be heroes on-screen but in reality, the @TelanganaCOPs are the true heroes : Hero thedeverakonda appreciates the efforts of #Telangana Police.
@TelanganaDGP @hydcitypolice 
#Lockdown… https://t.co/WLHJGEO74t",rstodaynews,"Hyderabad, India","Editor
Rayalaseem Today 
Monthly  Magazine",130,2391,1568,False,No Value Mentioned
2020-04-11 13:03:24+00:00,RT @BDUTT: From Ghazipur Chicken &amp; Egg Mandi my #Mojo report on how Fake news has destroyed the Poultry Industry. Sales plummet over mistak…,shamstabrez7624,"New Delhi, India","ऐसे दस्तूर को सुब्ह-ए-बे-नूर को
मैं नहीं मानता मैं नहीं जानता
https://t.co/za1UmtudKC",82,88,7206,False,"From Ghazipur Chicken &amp; Egg Mandi my #Mojo report on how Fake news has destroyed the Poultry Industry. Sales plummet over mistaken belief that chicken/eggs linked to #Corona. Losses pegged at 1100 crores a week since February. Dont let Myths hit more livelihoods. Watch, Share https://t.co/yhtj2DSq4c"
2020-04-11 13:03:24+00:00,"RT @BKLondonGCH: If you think something is right or a good thing to do, put it into practice. Don’t just think, but do it. This gives you e…",DadiJanki,"Mount Abu, India","Head of Brahma Kumaris World Spiritual University 2007-2020. She passed on 27March 2020, leaving a legacy of Compassion, Co-operation & Peace.",14050,1763,5048,False,"If you think something is right or a good thing to do, put it into practice. Don’t just think, but do it. This gives you energy. #DadiJanki #OmShanti🕉 #WeekendWisdom🍀 #walkthetalk #Easter #RajaYoga #meditation🧘 #spirituality #TheTimeIsNow⏱ #StayHome #TheFutureWeChoose #GCH https://t.co/oUjifbFFXP"
2020-04-11 13:03:25+00:00,"RT @KarunaGopal1: Aatish Taseer you just called me Karuna Virus because I showed you a Mirror 
Dear @AatishTaseer my PM @narendramodi who g…",govindraj70,"Kochi, Kerala, India","A Doctor, who loves to Live, Love and Laugh :-)",571,279,18634,False,"Aatish Taseer you just called me Karuna Virus because I showed you a Mirror 
Dear @AatishTaseer my PM @narendramodi who gives you jitters said deal with Corona with KARUNA .. that’s the difference between upper west side Instigator like you and a Real World Player like PM Modi ! https://t.co/D5EoJ8HM1S"
2020-04-11 13:03:25+00:00,RT @a2studoffl: Much awaited #Thuppakki2 motion poster at 6pm 🔥😎 Stay home and stay tuned fans 🥁 #Thalapathy @actorvijay as Jagdish will be…,karthis778,"Sattur, India",No Value Mentioned,1571,344,291675,False,"Much awaited #Thuppakki2 motion poster at 6pm 🔥😎 Stay home and stay tuned fans 🥁 #Thalapathy @actorvijay as Jagdish will be back 🤩

#StayHomeSaveLives https://t.co/TcHv9qtrGr"
2020-04-11 13:03:25+00:00,"RT @srivatsayb: DEMONETISATION - Poor suffered. Not those with Black money

GST - Small Businesses suffered. Not Adani &amp; Ambani

CAA-NRC -…",khansarfaraz399,"Maharashtra,Mumbai, INDIA",I follow SAW n believe in ALLAH... I love my fellow Indians.... 🙏,257,427,5061,False,"DEMONETISATION - Poor suffered. Not those with Black money

GST - Small Businesses suffered. Not Adani &amp; Ambani

CAA-NRC - Indian Muslims targeted. Not illegal immigrants

LOCKDOWN - Poor &amp; Migrants suffer. Not those with Balconies
 
PR planning : 100/100
Governance : 0/100"
2020-04-11 13:03:28+00:00,RT @manaman_chhina: So IAF aircraft flew to Bangalore to drop loads. What was the harm if one had taken Col NS Bal’s parents too?,kabirazad2017,"New Delhi, India","Should have consulted with Kejriwal and enforced odd- even in Universe. Half the population on odd days, other half on even days.",1876,859,242505,False,So IAF aircraft flew to Bangalore to drop loads. What was the harm if one had taken Col NS Bal’s parents too? https://t.co/qsBnnBZ9fU
