created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-03-10 06:00:20+00:00,Corona committed suicide https://t.co/CGFsli3e9W,NeoNayak,Indian Constitution,No Value Mentioned,4237,375,9087,False,No Value Mentioned
2020-03-10 06:00:22+00:00,"RT @whatsupboosh: CDC: a quarantine has been placed on your area for coronavirus

Me: oh no

CDC: Please do not leave your house 

Me: *tak…",osmanreport,"Bloomington, Indiana","graduate student @IUMediaSchool | formerly freelanced for @AJEnglish, @qzafrica, @CNNAfrica, & more in Nairobi.",3819,661,23249,False,"CDC: a quarantine has been placed on your area for coronavirus

Me: oh no

CDC: Please do not leave your house 

Me: *taking off pants* this is terrible 

CDC: All office work must be conducted from home until further notice

Me: *laying on couch w bag of chips* what a nightmare"
2020-03-10 06:00:24+00:00,RT @airnewsalerts: Chinese President #XiJinping makes his first visit to Novel #Coronavirus-hit #Wuhan city since the virus outbreak. #COVI…,402sk272,"Ranchi, India",I am a student. And big fan of Virat Kohli.,92,3310,5938,False,"Chinese President #XiJinping makes his first visit to Novel #Coronavirus-hit #Wuhan city since the virus outbreak. #COVID19

File Pic https://t.co/TJH2e4D8eV"
2020-03-10 06:00:26+00:00,"Alarm Bells Are Ringing, Is Panicky Hyderabad Prepared To Tackle Coronavirus Outbreak? https://t.co/Tnq9WjrOM2",DrShellyAhmed,"Hyderabad, India","Journalist, Influencer, Blogger, Media Entreprenuer, Author...",869,1781,12763,False,No Value Mentioned
2020-03-10 06:00:27+00:00,Holy fuck! Now please do this to Premier league too. https://t.co/XemJ6PonXs,KambliSaurabh,"Mumbai, India",Street Photographer. (Sometimes Self Portraits). Fujifilm. Manchester United.,342,2656,5228,False,No Value Mentioned
2020-03-10 06:00:28+00:00,"RT @ajeetbharti: This is the kind of shit that disgusts me. You talk of integration, and indulge in this kind of racist shit.",pranayshrm,"Gurgaon, India",Robotics Engineer,350,2101,22159,False,"This is the kind of shit that disgusts me. You talk of integration, and indulge in this kind of racist shit. https://t.co/PrQ6CdXNf5"
2020-03-10 06:00:29+00:00,"It's now in Maharashtra. The couple is stable and in good condition. 

#CautionYesPanicNo #coronavirusindia #coronavirus #CoronavirusOutbreak https://t.co/cPaUqwp9Yd",ivinaynirmala,"Mumbai, India","Sundar, Susheel, Tikau. Journalist hu, bikau nahi. Views expressed our personal.",164,257,1282,False,No Value Mentioned
2020-03-10 06:00:29+00:00,"Microsoft, Amazon and others form $2.5M coronavirus response fund #startups #news #thestartuptoday #AInews #TST https://t.co/CwGccZkYKJ",thestartuptoday,India,"We present you the gist of whole startup word in just 5 mins, curated into 5 second cards, swipe up when done and move to the next.",45,23,7440,False,No Value Mentioned
2020-03-10 06:00:37+00:00,I lost my heath insurance this month ... RIP me if the coronavirus gets me. Also f all my ‘friends’  who think healthcare for all is a bad thing.,Legene_,"Indianapolis, IN",Stay Woke. IUB,596,558,48949,False,No Value Mentioned
2020-03-10 06:00:38+00:00,RT @MumbAgainstCAB: Bigotry and racism are global pandemics. Are we working on a cure? #pandemic #HumanityFirst,arjun_kratos,"Mumbai, India","Strongly oppose CAA, NRC, NPR. Dislike dictators & fascist governments. Fond of video games, movies, novels, cricket. Interested in Physics. Atheist/naturalist.",67,62,6666,False,Bigotry and racism are global pandemics. Are we working on a cure? #pandemic #HumanityFirst https://t.co/hIcMei7MhL
2020-03-10 06:00:41+00:00,‘Face ID-Compatible’ Custom Face Masks Could Protect You From Coronavirus and Still Unlock Your iPhone https://t.co/OLfFtRDD2x,IndianNewsBuzz,India,A News and Broadcasting Company.,3,9,26320,False,No Value Mentioned
2020-03-10 06:00:42+00:00,RT @PTI_News: Two people from Pune test positive for novel coronavirus infection: Health official,rohit_nakhwa,"Mumbai, India",Photography | Nyctophilia | Selenophiliac | Cricket |,1252,386,162766,False,Two people from Pune test positive for novel coronavirus infection: Health official
2020-03-10 06:00:47+00:00,RT @naalmot: I analyse PLFS data to show a disease like coronavirus requires that the govt make arrangements for paid leaves during such ou…,A2D2_,"New Delhi, India","Journalist; cover policy and politics. Read, write and run. Tweets are extremely personal, please don't read.",5501,2552,20397,False,"I analyse PLFS data to show a disease like coronavirus requires that the govt make arrangements for paid leaves during such outbreaks. Reason: Even among regular wage workers, not all get paid leaves. https://t.co/xJXNZt6yGk"
2020-03-10 06:00:49+00:00,RT @arabnews: Teams from Saudi Ministry of Commerce (@SaudiMCI) carried out monitoring tours to verify the availability of food products an…,Anasmalik13,"Lucknow, India",No Value Mentioned,19,90,1822,False,"Teams from Saudi Ministry of Commerce (@SaudiMCI) carried out monitoring tours to verify the availability of food products and commodities in #Qatif and confirmed sufficient availability of goods.  #covid19  

https://t.co/RT4p5zgQYc https://t.co/LX6B48hprn"
2020-03-10 06:00:50+00:00,"RT @NWPinPDX: Trump’s been golfing for two days.

Followed by a day full of fundraisers.

Then he went to the briefing room for 60 seconds…",Valerie0714,Indianapolis USA,🌊 Sr. Eng'g CAD Dgn Rabid Liberal Progressive Activist Anti: TeAndrathal InsaniTEA RW troglodytes #No2g0p 🌊#Resist,13474,14503,183005,False,"Trump’s been golfing for two days.

Followed by a day full of fundraisers.

Then he went to the briefing room for 60 seconds to pontificate on the #coronavirus and then fled the room without taking questions.

THIS is Trump in action.

We deserve better. https://t.co/WAfxnivNDN"
2020-03-10 06:00:54+00:00,"RT @Ikram_haque: Those who can't tolerate 30 second message on Corona Virus before they could reach the ""emergency call"", are completely OK…",IMRANKHANMOGUL,India,"Staunch Muslim loves ❤ #Islam, #India & @INCindia. Political critic. Peace lover. Human Rights. Self Respect. Equality. Justice. #Kashmir #FreePalestine🇵🇸",693,1837,79761,False,"Those who can't tolerate 30 second message on Corona Virus before they could reach the ""emergency call"", are completely OKAY with the longest ever Internet blackout in Kashmir. Irony.
@Shehla_Rashid https://t.co/HjmH3cxrUw"
2020-03-10 06:00:59+00:00,"RT @utkarsh1810: Coronavirus updates:

Italy - Cities under lockdown
South Korea - lockdown
U.S - state of emergency

India - 150+ people i…",Navjotalive,"Mumbai, India","Writer/Director/Hustler (In no particular order)
and Failed Poet.",7512,913,64907,False,"Coronavirus updates:

Italy - Cities under lockdown
South Korea - lockdown
U.S - state of emergency

India - 150+ people inside a society in Bangalore standing in front of fire and dancing to - ""Bolo tara rara""!

Beat this!"
2020-03-10 06:01:00+00:00,"RT @Pun_Starr: France has banned gathering of more than 1,000 people due to Coronavirus concerns, except if such a gathering is for a prote…",reubenbabu_p,"Hyderabad, India","Corrigible. Ambivert.
Inspired from Raghuram Rajan.",7,142,268,False,"France has banned gathering of more than 1,000 people due to Coronavirus concerns, except if such a gathering is for a protest.

Meanwhile, in another 'democracy' hoardings were put up to name &amp; shame protesters."
2020-03-10 06:01:02+00:00,RT @gktoday: Anti-HIV drugs used against COVID-19 for the first time in India https://t.co/ih779EajMs,1797faisal,india,"student as well as sport man ,piolet and pet lover, perennially Hungary for chicken butter masala",239,1125,2640,False,Anti-HIV drugs used against COVID-19 for the first time in India https://t.co/ih779EajMs
2020-03-10 06:01:05+00:00,"RT @BalakrishnanR: Dear @airtelindia @JioCare @VodafoneIN .. every time I call, you make me hear some Corona virus thing. It is very irrita…",rpawar,"Mumbai, INDIA","Entrepreneur, Interests - Fixed Income, Securitization, Fintech, Foodie, Travel, History, Global Affairs! RTs are only RTs and not always my views!",361,146,4917,False,"Dear @airtelindia @JioCare @VodafoneIN .. every time I call, you make me hear some Corona virus thing. It is very irritating. Please stop it. We are seeing caution messagea everywhere. So you can keep shut"
2020-03-10 06:01:05+00:00,RT @TarekFatah: #CoronaVirus: Meet Imran Shaikh arrested in Mumbai for selling used masks dumped in India by foreign countries.  https://t.…,bondsatyam,"Gurgaon, India",No Value Mentioned,379,288,111015,False,#CoronaVirus: Meet Imran Shaikh arrested in Mumbai for selling used masks dumped in India by foreign countries.  https://t.co/GMMfd5FPUs
2020-03-10 06:01:05+00:00,"PM  and others - ""Avoid mass gatherings if possible on holi in wake of Corona virus"" 

Me - Been doing that since 2004 fam. 

For clarification I only ""celebrate"" 26th Jan, 15th Aug and 31st Dec

Even then thanks for wishes. Hope you all have a great one with friends and family.",ico90clast,"Kanpur, India","Confused guy who likes sports, tech, photography, travel and gaming. Presently a research scholar at IIT Kanpur. Ex- CRISIL
#IsYoursGold 
#COYG #RCB #BleedBlue",742,1197,35392,False,No Value Mentioned
2020-03-10 06:01:12+00:00,RT @MrAmbitious12: If Corona is only getting yt folks outta here then... https://t.co/GQoW8ob3ti,Is_That_Gooch,"Indiana, USA",No Value Mentioned,1475,1019,67279,False,If Corona is only getting yt folks outta here then... https://t.co/GQoW8ob3ti
