created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-03-06 15:06:37+00:00,"RT @ValaAfshar: 5 things to know about India by 2030:

1. second largest economy (GDP), ahead of US, behind China
2. one billion plus inter…",TheDissent,"Bengaluru, India",Hardcore RATIONALIST || First home VIZAG,125,190,9130,False,"5 things to know about India by 2030:

1. second largest economy (GDP), ahead of US, behind China
2. one billion plus internet users
3. 77% or population under age 44
4. 80% of population is middle class
5. $5.7 trillion consumer spending 

https://t.co/iNo76GkC78"
2020-03-06 15:06:45+00:00,"RT @WHO: The first years of life are among the most important for a child’s development.
New WHO guidelines aim to help children learn, be…",_hari102,"Gurgaon, India","I’ve learned I don’t know anything.  Have also learned that people will pay for what I know.  Life is good.

#GLBITM
#NAGARRO",11,159,259,False,"The first years of life are among the most important for a child’s development.
New WHO guidelines aim to help children learn, be happy and thrive from these precious first moments ➡️ https://t.co/6e4AGBHClO
#HealthForAll https://t.co/GOkrv7JCIk"
2020-03-06 15:06:46+00:00,"RT @vipin_239: @narendramodi @EconomicTimes Only a few cases of Corona in India and look at craze for masks!!
Daily 400 people die in road…",TigerNeelesh,"Nagaur, India",Proud to be a Indian Hindu. RTs not endorsements. My Tweets in my likes.👉👉👉👇🚩 #TeamSaffron🚩,3028,496,161757,False,"@narendramodi @EconomicTimes Only a few cases of Corona in India and look at craze for masks!!
Daily 400 people die in road accidents &amp; no craze for Helmets🤔"
2020-03-06 15:06:46+00:00,"Another Gutter Gas Scientist Evolves. Bizarre statement, Bharatiya Janata Party leader and parliamentarian Ramesh Bidhuri has said that using “namaste” as a greeting prevents contamination from the Covid-19, but using “adaab” does not.
#CAA
https://t.co/Ptj6EHVK0J

#UNRejectsCAA",Hassanbadshah,"New Delhi, India","तमीज, तहजीब, अदब जिंदगी में बोलती है


लाख छुपाए इंसान पर शख्सियत निशाँ छोड़ती है

IT Cells And Media Convenor Delhi Pradesh Congress Committee🤚",702,948,21005,False,No Value Mentioned
2020-03-06 15:06:49+00:00,AI-predicted protein structures could unlock vaccine for Wuhan coronavirus... if correct... after clinical trials https://t.co/995twxOOcE via @theregister,RitupaGhosh,India,Founder WhizzStep  #ArtificialIntelligence .Our Commitement for a  better future #DeepLearning #Machinelearning. We are in #AI Education♦ Research♦ Innovation,2615,1083,9018,False,No Value Mentioned
2020-03-06 15:06:54+00:00,@RahulGandhi Pappu this tweet shows your knowledge level and indicate why you are called pappu..You must learn how to behave in serious situation... https://t.co/jAIY9o9t0A,rksamritsar,"Amritsar, India",No Value Mentioned,49,72,406,False,No Value Mentioned
2020-03-06 15:06:59+00:00,"RT @TarekFatah: Pakistani Mullah cures a Hijabi's #CoronaVirus with a toy pistol.
 https://t.co/VSTo5l7kca",raja_romendra,"Sengar Vila, India ","मैं अंधी भक्ति नहीं करता किसी की,लेकिन मैं अंध भक्त हूं भारत माता का. भारत माता की जय.",1335,51,13622,False,"Pakistani Mullah cures a Hijabi's #CoronaVirus with a toy pistol.
 https://t.co/VSTo5l7kca"
2020-03-06 15:07:02+00:00,RT @grimalkintweets: Just saw a guy on the metro pour hand sanitizer on his hands and then wiped his face also with it. Looks like India’s…,agrawalravi95,India,"Designer, Art enthusiast, Tech geek. Leading product and design @smallcaseHQ.

Views are personal and do not represent the company's beliefs",360,724,993,False,Just saw a guy on the metro pour hand sanitizer on his hands and then wiped his face also with it. Looks like India’s ready for corona
2020-03-06 15:07:04+00:00,RT @RVCJ_FB: WAIT FOR IT 😂 #CoronaVirus https://t.co/NoV6NEQ8cQ,PallabiSSR_4747,"Asansol, India",Bong,1125,119,6106,False,WAIT FOR IT 😂 #CoronaVirus https://t.co/NoV6NEQ8cQ
2020-03-06 15:07:04+00:00,"RT @rorysutherland: Theory: Working patterns during the Coronavirus outbreak (videoconferencing, working from home, cancelling events) may…",charvi_21,India,👩‍💻🧘‍♀️🏋️📚 ♻️ 📷 🛫 🛌,138,343,918,False,"Theory: Working patterns during the Coronavirus outbreak (videoconferencing, working from home, cancelling events) may be no less productive than normal. They simply reflect what the business world would do naturally if it weren't dominated by bloody extroverts."
