created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-05-19 02:10:53+00:00,RT @ReallySwara: Barkha you rockstar 💜👏🏽👏🏽👏🏽,Ruksaaransari8,"Mumbai, India",❤,275,402,12905,False,Barkha you rockstar 💜👏🏽👏🏽👏🏽 https://t.co/7ATZEUMSxS
2020-05-19 02:10:54+00:00,RT @himantabiswa: Alert ~ 7 #COVID19 + cases detected from Guwahati. One person had unfortunately died at GMCH prior to detection. 3 patien…,AnilBasumatar18,"Goa, job India",Self Employ,67,79,1181,False,"Alert ~ 7 #COVID19 + cases detected from Guwahati. One person had unfortunately died at GMCH prior to detection. 3 patients are from Sarusajai quarantine centre; &amp; rest 3 related to Aloo Godam case are from Fancy Bazaar containment zone.

Update 11.00 pm/May 18

#AssamCovidCount https://t.co/b7vI9ziGVa"
2020-05-19 02:10:54+00:00,RT @shailajateacher: Interacted with Maharashtra's Minister of Health Sri Rajesh Tope  today through video conference. He was eager to unde…,tnuet,India,"Internet freak!
Retweets are not Endorsement",22,300,6191,False,"Interacted with Maharashtra's Minister of Health Sri Rajesh Tope  today through video conference. He was eager to understand about our standard operating protocol, guidelines, treatment and testing methods that Kerala has successfully implemented to fight  Covid 19. https://t.co/h1agp1aXZb"
2020-05-19 02:10:54+00:00,"RT @zoo_bear: Akshay Kothawale is using the money he saved for his wedding to prepare food for nearly 400 people every day.
He saved Rs 2 l…",sandy10srt,India,Responsible Citizen Of Great India,78,112,12341,False,"Akshay Kothawale is using the money he saved for his wedding to prepare food for nearly 400 people every day.
He saved Rs 2 lakh for his wedding but is now using the money to feed migrant labourers &amp; those in distress on Pune streets.
Can we have his account details please. https://t.co/O3acY4mOJ2"
2020-05-19 02:10:54+00:00,"@DavidMalpassWBG
@IntelligencesM
@rafaelmgrossi
@alphacondepresi
@HafezGhanem_WB 
WBG Project ID P155822 :Since 5+ years ""NO ACTION""amid Pandemic while this project takes care of Child stunting,Malnutrition,Immunity ,local food security and jobs creation etc. WHY?",ShradhaSonee,India,Entrepreneur and Social Worker,480,5001,22737,False,No Value Mentioned
2020-05-19 02:10:54+00:00,RT @IngrahamAngle: Assume the NIH &amp; Dr. Fauci were well aware of this.  Of course most journalists don’t bother researching: Chloroquine Is…,AJeswinthF,"Gurgaon, India",A lad with a special love for cars and MUFC.                                                         DB➡️VTU➡️WMG➡️???,764,1950,1585,False,Assume the NIH &amp; Dr. Fauci were well aware of this.  Of course most journalists don’t bother researching: Chloroquine Is a Potent Inhibitor of SARS Coronavirus Infection and Spread - PubMed https://t.co/1amhceafSP
2020-05-19 02:10:56+00:00,"@CMofKarnataka  dear sir. U r not in rt path, could U please revise.   Or are U only listening minister who are  non origin BJP. https://t.co/RkkO5lAI5s",mf5245pd,india,"My teacher are, Our PM.  Richard Branson, Visweswar Bhat, Siddeswar Swamiji and VPM.",57,250,1371,False,No Value Mentioned
2020-05-19 02:10:58+00:00,RT @republic: MHA order directing companies to pay full wages to employees during lockdown withdrawn https://t.co/nPwFwXBSRq,tiger_3108,"New Delhi, India",Big Fan Of @MSDhoni🏏 | @Cristiano⚽ | @RafaelNadal🎾 | Hardcore Supporter Of @RealMadriden⚽ | @ChennaiIPL🏏 | @JuventusFC⚽ https://t.co/VhpmGlyXb0 |,611,1014,62768,False,MHA order directing companies to pay full wages to employees during lockdown withdrawn https://t.co/nPwFwXBSRq
2020-05-19 02:10:58+00:00,"@mataonline @Dev_Fadnavis @CMOMaharashtra @BJP4Maharashtra @NCPspeaks Lockdown ke bad karani hogi
Firstly Covid 19  ka work out karna hoga",NagarkarVilas,"Jalgaon, India",No Value Mentioned,12,564,224,False,No Value Mentioned
2020-05-19 02:10:59+00:00,"RT @arvindgunasekar: If the infected persons had come to work then it’s an violation of guidelines issued under Disaster Management Act, Ep…",CBMANTRI123456,"odisha, india",Waiting for an honest & strong politician to lead our country.,498,311,306059,False,"If the infected persons had come to work then it’s an violation of guidelines issued under Disaster Management Act, Epidemic Diseases Act and also Sec 269 and 188 of IPC 😊 https://t.co/FpZSIBaG4k"
2020-05-19 02:10:59+00:00,"RT @NorbertElekes: USA: Coronavirus vaccine trial by Moderna shows promising initial results.

8 of the 8 initial participants developed ne…",ajay4change,"Baramati, India","Small Aim Is Crime. Proud Indian
Views are personal",78,760,2521,False,"USA: Coronavirus vaccine trial by Moderna shows promising initial results.

8 of the 8 initial participants developed neutralizing antibodies to Covid-19."
2020-05-19 02:11:00+00:00,"RT @NorbertElekes: USA: Coronavirus vaccine trial by Moderna shows promising initial results.

8 of the 8 initial participants developed ne…",MAAkhtar5,"Bihar, India","follow me I will definitely follow you back .

like to play badminton
😉😉😉😉",81,148,2642,False,"USA: Coronavirus vaccine trial by Moderna shows promising initial results.

8 of the 8 initial participants developed neutralizing antibodies to Covid-19."
2020-05-19 02:11:01+00:00,"RT @HPCL: To stop the spread of deadly #COVID19 &amp; break its chain of transmission, we ensure complete sanitization of our depots, plants &amp;…",SlcChandiharh,"Chandigarh, India",RTs are not endorsements,20,16,200,False,"To stop the spread of deadly #COVID19 &amp; break its chain of transmission, we ensure complete sanitization of our depots, plants &amp; terminals. Here are a few glimpses of the sanitization activities undertaken at #HPCL Bahadurgarh LPG Plant. #FightAgainstCorona #StaySafeStayHealthy https://t.co/nTxxEP8V44"
2020-05-19 02:11:05+00:00,RT @SirishaTekumudi: Iam t.sirisha. m.phil yoga. international player in yoga. My part of creating awareness to the society through our yog…,SubhanIndian,"Nandyal, India",Less luggage is more comfort apply  same to your mind also. Happy Life needs less resources.,2,4,9,False,Iam t.sirisha. m.phil yoga. international player in yoga. My part of creating awareness to the society through our yoga with my students.tnq  our pm sri Narendra modi ji @BJP4India @rashtrapatibhvn @narendramodi @BJP4Andhra #coronavirus #awareness #mask https://t.co/e7Upx3lOaN
2020-05-19 02:11:06+00:00,Opinion: God has a lot to answer for during this pandemic https://t.co/CldQubdGoK,Dooiz1,India,"https://t.co/ssgZn149hb
Videos Youtube Music Songs Movies News",6,2,41239,False,No Value Mentioned
2020-05-19 02:11:08+00:00,@ArvindKejriwal Stop lying. Can you maintain pollution level what is today ? You are the main culprit by suppressing &amp; supporting JAMATI MARKAZ person. From that day COVID19 cases started doubling in ND &amp; spread all over India. @republic @TimesNow @ZeeNews @WIONews @CNN18news,DrVinayPuri4,"Vododara, India",Ph. D. In Applied Mathematics. Scientific software person. Now retired,6,16,440,False,No Value Mentioned
2020-05-19 02:11:08+00:00,"RT @SpirosMargaris: VB Special Issue: 

#AI and #surveillance in the age of #coronavirus 

https://t.co/Bcmptr5EsH #fintech #privacy #Artif…",2601Manish,India,#Proprietor English Academy #Blockchain #AI #IoT #Fintech #BigData #AR #VR #ML #finserv #iiot #cryptocurrencies #finance  #spotifypodcast - The Alchemist Reads,3081,1723,305868,False,"VB Special Issue: 

#AI and #surveillance in the age of #coronavirus 

https://t.co/Bcmptr5EsH #fintech #privacy #ArtificialIntelligence #MachineLearning #DeepLearning #COVID19 @VentureBeat @ahier @andi_staub @diioannid @HaroldSinnott @Ronald_vanLoon @efipm @cgledhill @SabineVdL https://t.co/6xuEf4X0Hy"
2020-05-19 02:11:09+00:00,"RT @IYC: IYC National Secretary @swathimalagi
and Karnataka, Dharwad Youth Congress workers sanitized public spaces like streets, markets,…",ShankerPandey5,"New Delhi, India","East Delhi Loksabha Coordinator @DelhiPYC Social Media It Cell.
#Team_Patparganj_INC",2094,389,103808,False,"IYC National Secretary @swathimalagi
and Karnataka, Dharwad Youth Congress workers sanitized public spaces like streets, markets, community centres, parks, playgrounds, and residential areas in Hubli, Dharwad.

IYC fights COVID 19! https://t.co/s4PFhj64G1"
2020-05-19 02:11:11+00:00,"RT @RoflGandhi_: With the efforts of public and our PM, India was close to flattening the #COVID curve. But this building in Noida Film Cit…",Choudhary06Amit,"Delhi, India",what you see depends on what you are looking for.....,164,1058,21239,False,"With the efforts of public and our PM, India was close to flattening the #COVID curve. But this building in Noida Film City has ruined our efforts, single biggest source of the day. #TabliZeeJamaat #ArrestSubhashChandra  #ZeeNewsSealKaro #CoronaZeehad https://t.co/Z0ObVOjfU3"
2020-05-19 02:11:11+00:00,RT @kavinFC_salem: Good night all have a lock down dreams 😴💤🌨️😜🤪🌧️🌧️#Kavin #Lift #kavinfans #SalemKFC https://t.co/sRZ8ltT142,KVeriyanzzz,"Dindigul,Tamil Nadu, India",Thalaivar🤴KAVIN @Kavin_m_0431 || Big fan of @Actor_Amritha  || #EllarumNallaIrupom :)  || 🔁Trend Spreader🔁,1407,34,31046,False,Good night all have a lock down dreams 😴💤🌨️😜🤪🌧️🌧️#Kavin #Lift #kavinfans #SalemKFC https://t.co/sRZ8ltT142
2020-05-19 02:11:12+00:00,"RT @yourdreamup: In the time when the whole world is dealing with the pandemic of COVID-19, it is only natural to feel concerned considerin…",IshantSunaria,"Bathinda, India",Govt. Employee At DC Office.,9451,361,40026,False,"In the time when the whole world is dealing with the pandemic of COVID-19, it is only natural to feel concerned considering the ongoing uncertainty. Our country is in lockdown and most of us have been spending our times at home since the lockdown began.

#TuesdayMorning"
2020-05-19 02:11:12+00:00,RT @Sunshiinegal: Friends Father has COVID symptoms. No hospital is accepting him. Needs to be admitted in ICU immediately. Pls can you hel…,Pooja318099241,Bangalore india,No Value Mentioned,310,300,35266,False,"Friends Father has COVID symptoms. No hospital is accepting him. Needs to be admitted in ICU immediately. Pls can you help @MumbaiPolice @AUThackeray @CMOMAHARASHTRA. CTC Person Vaibhav Mistry 9920665789! Currently at home with other family members 
@mybmc @MantralayaRoom https://t.co/sXjuWMI6nm"
2020-05-19 02:11:12+00:00,"RT @TheRickWilson: Hydroxychloroquine does not cure or prevent COVID-19 and may cause heart problems.

But 40% of America will now pretend…",Madhu_K_Patiala,"Patiala, India",Politically Independent; Retweets not necessarily endorsements!,77,3,531,False,"Hydroxychloroquine does not cure or prevent COVID-19 and may cause heart problems.

But 40% of America will now pretend it does because The Idiot Alchemist is taking it."
2020-05-19 02:11:13+00:00,"RT @akashtomarips: For the first time, India's Coronavirus recovery rate (39.1%) is more than the global average (38.9%) https://t.co/qTz4B…",AakanshGupta1,"Ghaziabad, India","Ghaziabad Youth Club Member

Amity University Noida,
   
Journalism of Courage


G. D. Goenka Public School Ghaziabad (Pass out)",42,381,1113,False,"For the first time, India's Coronavirus recovery rate (39.1%) is more than the global average (38.9%) https://t.co/qTz4Bxg3ck"
2020-05-19 02:11:13+00:00,RT @sudhirchaudhary: These are difficult times. 28 of my colleagues at @ZeeNews have tested positive for COVID-19. Thankfully all of them a…,BKrajgroup,"Gopalganj,India","मै इस देश का हनुमान हुँ, यह देश मेरा राम है,छाती चीर के देखो अंदर बैठा हिन्दुस्तान है////",210,790,123,False,"These are difficult times. 28 of my colleagues at @ZeeNews have tested positive for COVID-19. Thankfully all of them are fine,mostly asymptomatic. I wish them a speedy recovery and salute their courage &amp; professionalism. Sharing the official statement with you. https://t.co/50yW2auj0Y"
2020-05-19 02:11:14+00:00,"RT @ANINewsUP: Uttar Pradesh Government has issued revised guidelines for the state during the extended lockdown till 31st May, 2020. #COVI…",KR_AMITSINGH,"New Delhi, India","#JaiHind🇮🇳
#LetsChangeBihar",184,217,8754,False,"Uttar Pradesh Government has issued revised guidelines for the state during the extended lockdown till 31st May, 2020. #COVID19 https://t.co/QbkJBqqbgq https://t.co/vf9eoMiMdn"
2020-05-19 02:11:14+00:00,RT @LadyVelvet_HFQ: The stock market is picking up gloriously after Covid19 has been under control lately. We understand it better now and…,msshaikh1717,"Mumbai, India",Civil Engineer I Congressman,90,185,4065,False,"The stock market is picking up gloriously after Covid19 has been under control lately. We understand it better now and are acting accordingly to it, and we are slowly going back to business. Thank God. #GoodNews #BabySteps https://t.co/iHWDW5jhD1"
2020-05-19 02:11:18+00:00,"RT @news18dotcom: ""All the shopkeepers who are allowed to open their shops across the state will have to wear mask and gloves, also they wi…",CNNnews18,India,"Lightning fast alerts, #BreakingNews from India and the world.",4491084,424,794390,True,"""All the shopkeepers who are allowed to open their shops across the state will have to wear mask and gloves, also they will have to keep sanitizers at their shops.""

Read the other rules issued by UP government. ⬇️

@qazifarazahmad reports.

https://t.co/gTm9idSy7Q"
2020-05-19 02:11:18+00:00,"Immune system cells rely on protein. So adding good sources of protein in the diet is advisable especially in this pandemic time when all of us has to prepare our body against any kind of bacterial &amp; viral infection.
#TipsToStrengthenImmunity",insanpinki2,"Haryana, India","Doing study in KUK.                 department of computer and applications ,kuk",50,21,3126,False,No Value Mentioned
2020-05-19 02:11:18+00:00,RT @RepChrisSmith: Global Magnitsky sanctions should be imposed on those Chinese government officials who lied and suppressed the truth abo…,drgambhier,"New Delhi, India",No Value Mentioned,210,500,56124,False,"Global Magnitsky sanctions should be imposed on those Chinese government officials who lied and suppressed the truth about #Covid_19 and committed #humanrights abuses against individuals who sought to alert the world about #coronavirus.

https://t.co/p3A1H4wHMU"
2020-05-19 02:11:20+00:00,"RT @atulahuja_: 30K beds were ready for corona active patients.

Number of active patients in Delhi is 5409 but now patients will have to s…",shittypolitians,"Raipur, India",No Value Mentioned,57,462,411,False,"30K beds were ready for corona active patients.

Number of active patients in Delhi is 5409 but now patients will have to stay at home. 

Kahan gaye beds saare fenku  @ArvindKejriwal ? https://t.co/ynlKSu2hRA"
2020-05-19 02:11:22+00:00,During the Lockdown no one have studying books at home #Promote_ug_pg_student,Sukanraj979,"Udaipur, India",राजस्थान कृषि महाविद्यालय उदयपुर,6,121,19,False,No Value Mentioned
