created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-05-20 01:00:00+00:00,"PETA India urges police to take action against the abandonment of animals over unwarranted fears about the #pandemic and to ensure that animals in pet shops are fed. 

Here’s why:",PetaIndia,"Mumbai, India",पशुओं के साथ नैतिक व्यवहार के पक्षधर लोग: एक पशु-अधिकार संगठन। Join us on Facebook @PETAIndia | Instagram @PetaIndia | YouTube @officialPETAIndia,144616,298,24346,True,No Value Mentioned
2020-05-20 01:00:05+00:00,@Arogyasetu joke https://t.co/IQKeBfuiqS,KadaraInd,"South Hadley, MA &  India",Be as Human as Possible,272,477,90889,False,No Value Mentioned
2020-05-20 01:00:05+00:00,RT @achyuta_samanta: It is the two way battle for Odisha now : Cyclone &amp; Corona. While we are battling with the spike in the cases of infec…,MiniMis37205380,"Orissa, India","Committed dancer 💝
Pisces.
Miracle on June 7.
Love all. Serve all.😊",14,10,1946,False,"It is the two way battle for Odisha now : Cyclone &amp; Corona. While we are battling with the spike in the cases of infection on one hand, super cyclone Amphan is likely to make landfall along the coast of West Bengal &amp; Odisha...
My thoughts: https://t.co/pKtkZIqfeP

#CycloneAmphan"
2020-05-20 01:00:07+00:00,RT @aniruddh_dave: T for Tarak t for Tollywood big fan of South films of @tarak9999 . Be blessed #HappyBithdayNTR waiting for #RRRMovie pos…,PurnaNTR9999,"Hyderabad, India",NTR Fan,8,12,5316,False,"T for Tarak t for Tollywood big fan of South films of @tarak9999 . Be blessed #HappyBithdayNTR waiting for #RRRMovie post Corona. Earlier I had travelled, Mumbai to hyd to watch #Temper bk in 2015.. that hooting can't be forgotten ever... Daya. Daya  Goose bumps. https://t.co/xHnEiFOYdO"
2020-05-20 01:00:08+00:00,RT @AithaSai: @HareKri58814614 @KTRTRS @MinisterKTR @KTRoffice @GHMCOnline @CommissionrGHMC @PrakashJavdekar @PMOIndia @narendramodi @aajta…,raghuveer_tks,"Hyderabad,India",No Value Mentioned,40,184,90,False,"@HareKri58814614 @KTRTRS @MinisterKTR @KTRoffice @GHMCOnline @CommissionrGHMC @PrakashJavdekar @PMOIndia @narendramodi @aajtak @Republic_Bharat @republic @TV9Bharatvarsh @ZeeNews The hazardous smell has been increased from last one week, we are in lockdown but unbale to stay at home due to this smell...there are lot of elders and expecting mother's are staying in the colony, pls look into this and do the needful ASAP..@KTRTRS @PMOIndia @MinisterKTR"
2020-05-20 01:00:08+00:00,Lockdown 4.0: Rajasthan government allowed to open offices in malls https://t.co/d0eEq0H5py,7TheHealth,"Delhi, India",We are providing latest news and useful article from the world top websites in different style at https://t.co/qhQQJjxXaM.,110,133,49513,False,No Value Mentioned
2020-05-20 01:00:15+00:00,"The COVID-19 pandemic paused the installation of new art in many places, including the Indianapolis International Airport. WFYI's @JillDitmire spoke with Katie Norman about the program's plans and its ability to help the arts community. https://t.co/8ByZ5BmNLe",WFYINews,"Indianapolis, IN",Central Indiana’s public media news & NPR affiliate. 90.1 FM and stream @wfyi.,4825,1502,33852,True,No Value Mentioned
2020-05-20 01:00:17+00:00,RT @ReallySwara: ON POINT !,iamjaved_akhtar,"New Delhi, India",Sabr insaan ka behtareen dost hai !,4,135,533,False,ON POINT ! https://t.co/NuCZrGht7E
2020-05-20 01:00:17+00:00,"Lockdown in India: slowed down the disease. 

From public perspective: Successful. Majority participated. 

From the government: can someone tell us what did it achieve. 

#coronavirusinindia #ModiTestKarona #20lakhcrores #AatmanirbharBharat #CoronaUpdatesInIndia #COVID",drgsreddy,"Hyderabad, India","MS MCh, Lead Ortho Surgeon, MBA (Hosp Admin), MD, Aster Prime hospital. eternal optimist. disgruntled citizen. contended human. long distance runner. loves beer",314,367,1130,False,No Value Mentioned
2020-05-20 01:00:21+00:00,RT @OpIndia_com: India is fortunate enough to have Prime Minister Narendra Modi to lead the nation from the front in its struggle against c…,Abhishe63278918,"New Delhi, India","Mechanical Engineer 🎓
Nationalist 🇮🇳
Proud Hindu🕉️",168,605,17617,False,"India is fortunate enough to have Prime Minister Narendra Modi to lead the nation from the front in its struggle against coronavirus
https://t.co/bkQp73H1S2"
