created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-05-03 18:11:52+00:00,RT @republic: #IndiaFightsBack | Hasn't India managed to effectively contain COVID-19 so far?,AshwaqAhmd,"Bengaluru, India",Nothing I Am!! Till Now😎,81,527,7834,False,#IndiaFightsBack | Hasn't India managed to effectively contain COVID-19 so far?
2020-05-03 18:11:52+00:00,Discipline should be the bedrock of the soçiety's progress post Covid 19 #RSS_देश_के_दुश्मन_की_दुश्मन,ravikumar_02,"Lucknow, India",No Value Mentioned,25,51,497,False,No Value Mentioned
2020-05-03 18:11:53+00:00,RT @Vijay_Gautamm: Anyone impacted by the corona virus be provided belief #RSS_देश_के_दुश्मन_की_दुश्मन https://t.co/yaOsTGRpU8,NexgeN_IndiaN,India,"#ban_holy_missionaries
#implemet_population_control_bill",44,102,1958,False,Anyone impacted by the corona virus be provided belief #RSS_देश_के_दुश्मन_की_दुश्मन https://t.co/yaOsTGRpU8
2020-05-03 18:11:54+00:00,RT @Vijay_Gautamm: RSS workers providing relief to people within societal norms and maintaining social distancing norms #RSS_देश_के_दुश्मन_…,NexgeN_IndiaN,India,"#ban_holy_missionaries
#implemet_population_control_bill",44,102,1958,False,RSS workers providing relief to people within societal norms and maintaining social distancing norms #RSS_देश_के_दुश्मन_की_दुश्मन
2020-05-03 18:11:54+00:00,"https://t.co/JxW3JoeFR8

@MumbaiPolice @CPMumbaiPolice @OfficeofUT @AUThackeray @mybmc please clear this news ASAP",raihanmozawala,"Mumbai, India","Government and Politics Sports News, TV and Scores Government and Politics Sports",226,155,1950,False,No Value Mentioned
2020-05-03 18:11:56+00:00,RT @t_d_h_nair: Another clarification from MHA: Only those who left their native place “just before the lockdown period” can go back; not a…,manojfaridabad,"Faridabad, India",bharat ka rehne vala hun bharat ke baat sunata hun.,1917,1775,36472,False,"Another clarification from MHA: Only those who left their native place “just before the lockdown period” can go back; not all migrant workers.

How can a govt play with the life of its poor citizens like this? https://t.co/9ou1JKUONM"
2020-05-03 18:11:57+00:00,"RT @capt_amarinder: Sharing a video made by District Administration, Amritsar with an inspiring message. We all need to fight together in t…",i_Iove_india,"Gujarat, India",India first and foremost ❤️,2,363,950,False,"Sharing a video made by District Administration, Amritsar with an inspiring message. We all need to fight together in this war against #Covid19 &amp; help our Corona Warriors by abiding with all rules &amp; regulations. Let's do it for Punjab. We will win this war! #StaySafeStayHealthy https://t.co/v8985DdC9X"
2020-05-03 18:11:59+00:00,"RT @piersmorgan: UPDATE: On medical advice, and out of an abundance of caution for a mild symptom that arose in past 48hrs, I’ve had a test…",Itstanujmehra,"New Delhi, India",Instagram- tanujmehra,349,373,151831,False,"UPDATE: On medical advice, and out of an abundance of caution for a mild symptom that arose in past 48hrs, I’ve had a test for COVID-19 and so won’t be working on @GMB until I get the result back, which should  be tomorrow."
2020-05-03 18:12:00+00:00,RT @shivkmishr: A mob to make another mob understand that assembling is not good for the district.,BhojpuriSuper,India,जो मुझे ब्लॉक करेगा उसे कीड़े पड़ेंगे कैंसर से मरेगा singer/Actor/painter/emotional/energetic/lazy/बेफिक्र/आरामतलब/बेमतलब/भोजपुरीsinger/हिंदी/bollywood/hollywood,472,542,11742,False,A mob to make another mob understand that assembling is not good for the district. https://t.co/pou550mwSC
2020-05-03 18:12:00+00:00,"https://t.co/6Q3Yp7GLWz

heckout the link it's my first react application it a visualisation covid-19 world data and State wise data specially for india. Kindly check out and give valuable suggestions.
The code base link is https://t.co/MxMMOEal1d @kentcdodds @FrontendMasters",Vivekmanavalan,"Chennai, India","Devleoper 🙂

https://t.co/eqRFxNdoGp",1,32,2,False,No Value Mentioned
