created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-05-29 19:02:07+00:00,RT @jrnalll: donald trump literally called the coronavirus the “chinese virus” and called black people “THUGS” and y’all still have the aud…,KatePompaa,"Indiana, PA","iup ‘20 //@uncledankhank ❤️// yeah, I’d have a dart",354,491,3690,False,donald trump literally called the coronavirus the “chinese virus” and called black people “THUGS” and y’all still have the audacity to call him not racist?? WAKE UP
2020-05-29 19:02:09+00:00,RT @mukeshmarda: Over 7 lakh small stores may have shut shop due to lockdown https://t.co/4nKwvIjOyU via @economictimes,YogisViewFinder,"Ghaziabad, India","Socialist, Wildlife Enthusiast, Nature Lover, Believes in Constitution, Follower of Buddha, Ambedkar, Periyar & Phule.",142,821,14174,False,Over 7 lakh small stores may have shut shop due to lockdown https://t.co/4nKwvIjOyU via @economictimes
2020-05-29 19:02:10+00:00,"RT @timesofindia: How Covid-19 attacks our lungs

Tiny blood clots in blood vessels in the lungs of some Covid-19 patients cause breathless…",9arwal,"Chandigarh, India",Business Analyst/ Social Activist/ Proud Father/ Simple Human being/ Photographer and a proud Indian 🤓 Tweets Are Personal,156,498,3822,False,"How Covid-19 attacks our lungs

Tiny blood clots in blood vessels in the lungs of some Covid-19 patients cause breathlessness, resulting in them suddenly collapsing, says a new study

https://t.co/SdzwLezekS https://t.co/hnc1jHwPfQ"
2020-05-29 19:02:12+00:00,"RT @RSSinAction: @realDonaldTrump Tibet belongs to China

Arunachal belongs to China

Sikkim belongs to China

Hong Kong belongs to China…",VisKulkarni,"Mumbai, India","IT professional , Vande Mataram",1496,4689,24001,False,"@realDonaldTrump Tibet belongs to China

Arunachal belongs to China

Sikkim belongs to China

Hong Kong belongs to China

Taiwan belongs to China

South China Sea Territory belongs to China

China feels everything belongs to China except Corona,which actually belongs to China

#BoycottMadeInChina"
2020-05-29 19:02:12+00:00,"RT @vivekanandg: SAD.This is Deepak Hate,53, frm @MumbaiPolice succumbed to #Covid19 around 1am, Friday aftr being discharged on Thursday n…",GladiatorBJP,"Hyderabad, India","JAI HIND✊️ -PROUD INDIAN 🇮🇳 ❤ PROUD HINDU🙏JAI SHRIRAM✊BJP 💪😎,MS DHONI😎TELANGANA 😎",880,2460,43455,False,"SAD.This is Deepak Hate,53, frm @MumbaiPolice succumbed to #Covid19 around 1am, Friday aftr being discharged on Thursday night. Look at him, he's unable to walk due to weakness.Was he discharged frm NSCI, worli too early? 
@thakkar_sameet @MukulAgarwal66 @bhootnath @arvind_joshi https://t.co/VebibWun0f"
2020-05-29 19:02:12+00:00,Oh My God. While remembering this famous FRIENDS dialogue we are witnessing history as the USA dissociates itself from the WHO against the backdrop of the corona pandemic which the US alleges originated in China and to which the WHO failed to inform the ROW to control the spread https://t.co/NntFS0pMTT,jasuja,"New Delhi, India","Payments | Product Strategist | Fintech Global Top100Influencer | Financial Services | Views personal, not employers | #NoMoreManels | #YummyInMyTummy",10392,679,62465,True,No Value Mentioned
2020-05-29 19:02:14+00:00,RT @AKSFWA1: • @Suriya_offl fans Pathanamthitta District Committee sanitized KSRTC buses as part of #COVID19 cleaning Campaign #AKSFWA 👌❤️…,sabarirock654,"Erode, India","https://t.co/IO8wjZ7dk5

Gud things take time Dnt Giveup👦
@Suriya_offl #STR @imVkohli @ABdeVilliers17 💝 
@keerthyofficial love 💞
#RahulDravid Frvr🏏",954,2279,96403,False,"• @Suriya_offl fans Pathanamthitta District Committee sanitized KSRTC buses as part of #COVID19 cleaning Campaign #AKSFWA 👌❤️
Great job dear brothers ❤️👏
#KeralaFightsCorona
#SFCWelfareWorks
#1YrOfWorldsLargestCutoutNGK

@rajsekarpandian @SuriyaFansClub @venkatvnt @prabhu_sr https://t.co/tZKeTbvOIB"
2020-05-29 19:02:14+00:00,FIGHT AGAINST CORONA # MAFIA BIGG BOSS # FUNTIME https://t.co/w84jCm28sP,dilipgulatidg9,"Mumbai, India",No Value Mentioned,141,73,41,False,No Value Mentioned
2020-05-29 19:02:15+00:00,"Assam reports 177 new Coronavirus cases 29 May. Assam's largest daily increase so far. Yesterday it was 97
  #AssamCovidCount",KUKIL14,North Lakhimpur.Assam.India,No Value Mentioned,340,557,908,False,No Value Mentioned
2020-05-29 19:02:15+00:00,"RT @priyankac19: Highest number of Covid-19 patients recovered in a day in the state today at 8381!
7358 of these recoveries are from Mumba…",SNeelofer,india,"I Am What I Am,I Am The Biggest N Die Hard Fan Of Salman Khan😗
I LOVE U SALMAN❤😍
BeingHuman Is Above All,
Live N Let Live,
Be Honest. . .👍
Alhamdulillah☺
^_^",390,24,53342,False,"Highest number of Covid-19 patients recovered in a day in the state today at 8381!
7358 of these recoveries are from Mumbai! 
🙏🏼🙏🏼
#Covid_19 #WarAgainstVirus"
2020-05-29 19:02:17+00:00,"RT @srivatsayb: PM Modi is publishing a 'Letter to Indians' tomorrow in newspapers

Its likely to be a front page Advert in 80+ papers acro…",umesh4real,"Chandigarh, India","Never stood down, Made my own way | Politics | Software Developer | State Secretary @IYCChandigarh | @IYC | @INCIndia",87,500,1209,False,"PM Modi is publishing a 'Letter to Indians' tomorrow in newspapers

Its likely to be a front page Advert in 80+ papers across India. Such an Ad would cost approx ₹8 cr in just Delhi🙄

Is PM CARES being used for Ads?

P.S. 50 AIIMS staff are COVID bcos they lack good masks &amp; PPE"
2020-05-29 19:02:18+00:00,RT @DrTanweerHassan: He is paying the price of mandate dacoity. BJP was defeated in assembly elections and he brought back them by selling…,Updeshyada,"Gujarat, India",nathing special,12,313,179,False,He is paying the price of mandate dacoity. BJP was defeated in assembly elections and he brought back them by selling the mandate. #नीतीशकुमार_शर्म_करो https://t.co/VLqm3U0NiK
2020-05-29 19:02:19+00:00,"RT @ashishkjha: Unbelievably bad decision that will hurt USA

1 It distracts, weakens @WHO during a pandemic when many countries depend on…",ariftech,"Bengaluru, India",No Value Mentioned,153,1238,5930,False,"Unbelievably bad decision that will hurt USA

1 It distracts, weakens @WHO during a pandemic when many countries depend on them

2 Harms American credibility for the long term

3 Weakens global solidarity to fight virus

4 Gives opening to others to show global leadership

Ugh https://t.co/HEKcEHaRLb"
2020-05-29 19:02:19+00:00,#earthquakeindelhi i think the #COVID recovery numbers in Maharashtra shook the earth of its perch. #legit,KarthikGanesan6,"New Delhi, India",Running a successful abortion clinic for blue-rock pigeons. Birder.Scrabbler. Air Pollution and Urban Mobility wonk. Father. Husband. Read in reverse order,716,230,1144,False,No Value Mentioned
2020-05-29 19:02:22+00:00,Somebody must track how many deaths were happening pre covid era and has there been jump due to covid or the overall numbers are same..if there is no significant uptick what to assume ?,Impres78,india,No Value Mentioned,2502,1516,292792,False,No Value Mentioned
2020-05-29 19:02:22+00:00,"RT @TheDeshBhakt: Safe to say that no one is going on a holiday - all of the below are travelling because it IS essential. 
Ab?",SujataPathak,"Faridabad, India",No Value Mentioned,68,54,6614,False,"Safe to say that no one is going on a holiday - all of the below are travelling because it IS essential. 
Ab? https://t.co/UGOnuh8Z6r"
2020-05-29 19:02:25+00:00,"@aslam_IPS Rest in peace, Shaily.🙏🏻
https://t.co/gTqZcWHvqh",jaspreetsays,"Delhi, India","Resources, news, multiple languages learning and coffee are my real life savor. 
|| Journalist to be ||",1338,114,2066,False,No Value Mentioned
2020-05-29 19:02:31+00:00,"#BREAKING: US President Donald Trump says, US is today terminating relationship entirely with @WHO. #COVID19",MTTVINDIA,"Jaipur, India",#MTTV INDIA is a Regional #DigitalMedia Platform. #Rajasthan #News #BreakingNews #Hindi #Politics #Business #Ajmer #Rajasthan,1842,1596,28210,False,No Value Mentioned
2020-05-29 19:02:36+00:00,RT @ReutersIndia: Sun Pharma to test pancreatitis drug in COVID-19 patients in India https://t.co/laGSNJ4ljV https://t.co/V5aqSytCRo,zeeshanaftab92,"New Delhi, India","Ek Indian But Not Bhakt Tweets and RT are personal views, अगर आप असहमत है तो प्लीज़ reply ना करे",521,4528,28693,False,Sun Pharma to test pancreatitis drug in COVID-19 patients in India https://t.co/laGSNJ4ljV https://t.co/V5aqSytCRo
2020-05-29 19:02:37+00:00,RT @Itz_Sft: The One and Only Actor's Fans Club Who Are Relentlessly Working for the last 50Days in this #Covid19 Pandemic times! It's a Dr…,sabarirock654,"Erode, India","https://t.co/IO8wjZ7dk5

Gud things take time Dnt Giveup👦
@Suriya_offl #STR @imVkohli @ABdeVilliers17 💝 
@keerthyofficial love 💞
#RahulDravid Frvr🏏",954,2279,96403,False,"The One and Only Actor's Fans Club Who Are Relentlessly Working for the last 50Days in this #Covid19 Pandemic times! It's a Dream Come True Moment for us! 
 
It's 50th Day Of #SFCWelfareWorks We are Proud @Suriya_offl Anbaana Fans 🔥❤️ #SooraraiPottru https://t.co/9QqUz2aahN"
2020-05-29 19:02:37+00:00,RT @SHIVANI_JW: #HappyBirthdayJenniferWinget Be happy be safe stay home and celebrate your birthday in your own style @jenwinget happy birt…,fatmaerum,india,srkholic,2,5,437,False,#HappyBirthdayJenniferWinget Be happy be safe stay home and celebrate your birthday in your own style @jenwinget happy birth day ✨ https://t.co/UPQqkpsp3p
